id,created_at,favorited,retweeted,user_name,user_id,mentions,hts,is_retweet,original_id,original_created_at,original_user_name,original_user_id,full_text,favorite_count,retweet_count
1234262197938905089,Sun Mar 01 23:40:14 +0000 2020,False,False,Tecnópolis,299896959,lucianapeker,TecConversa Tecnópolis NosotrasMovemosElMundo ArgentinaUnida,False,1234262197938905089,Sun Mar 01 23:40:14 +0000 2020,Tecnópolis,299896959,"TRANSMISIÓN EN VIVO https://t.co/CWe9OCNBQ3 #TecConversa: @lucianapeker y Dario Gabriel Sztajnszrajber hablan sobre filosofía y feminismo en la Nave de la Ciencia de #Tecnópolis.  📌 Toda la programación, acá 👉 https://t.co/5xPU7KQwLl ♀  #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/fPfEHA5mOo",27,9
1234267090607132673,Sun Mar 01 23:59:40 +0000 2020,False,False,Diego,4269204976,TecnopolisArg lucianapeker,TecConversa,True,1234262197938905089,Sun Mar 01 23:40:14 +0000 2020,Tecnópolis,299896959,"TRANSMISIÓN EN VIVO https://t.co/CWe9OCNBQ3 #TecConversa: @lucianapeker y Dario Gabriel Sztajnszrajber hablan sobre filosofía y feminismo en la Nave de la Ciencia de #Tecnópolis.  📌 Toda la programación, acá 👉 https://t.co/5xPU7KQwLl ♀  #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/fPfEHA5mOo",27,9
1234251088737468416,Sun Mar 01 22:56:05 +0000 2020,False,False,Tecnópolis,299896959,InjuveArg Macasanchezj CulturaNacionAR MinGenerosAR,NosotrasMovemosElMundo,False,1234251088737468416,Sun Mar 01 22:56:05 +0000 2020,Tecnópolis,299896959,La jugadora profesional de fútbol y directora del @InjuveArg @Macasanchezj se suma a la semana de actividades #NosotrasMovemosElMundo que organizan @CulturaNacionAR y @MinGenerosAR por el Día Internacional de Las Mujeres Trabajadoras. https://t.co/bD1w7VQY3d,54,13
1234266898914856965,Sun Mar 01 23:58:54 +0000 2020,False,False,#UnidadCiudadana,307994259,TecnopolisArg InjuveArg Macasanchezj,,True,1234251088737468416,Sun Mar 01 22:56:05 +0000 2020,Tecnópolis,299896959,La jugadora profesional de fútbol y directora del @InjuveArg @Macasanchezj se suma a la semana de actividades #NosotrasMovemosElMundo que organizan @CulturaNacionAR y @MinGenerosAR por el Día Internacional de Las Mujeres Trabajadoras. https://t.co/bD1w7VQY3d,54,13
1234261741242060801,Sun Mar 01 23:38:25 +0000 2020,False,False,Tecnópolis,299896959,sztajnszrajber lucianapeker,TECConversa NosotrasMovemosElMundo ArgentinaUnida,False,1234261741242060801,Sun Mar 01 23:38:25 +0000 2020,Tecnópolis,299896959,"“Una discusión fascinante sobre el feminismo es cuando se debate si es de derecha o de izquierda”, dice @sztajnszrajber en el último  #TECConversa “Filosofía y Feminismos” que comparte junto a @lucianapeker #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/PU3KJbs5qY",8,6
1234266536585703424,Sun Mar 01 23:57:28 +0000 2020,False,False,Diego,4269204976,TecnopolisArg sztajnszrajber,,True,1234261741242060801,Sun Mar 01 23:38:25 +0000 2020,Tecnópolis,299896959,"“Una discusión fascinante sobre el feminismo es cuando se debate si es de derecha o de izquierda”, dice @sztajnszrajber en el último  #TECConversa “Filosofía y Feminismos” que comparte junto a @lucianapeker #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/PU3KJbs5qY",8,6
1234259318284996608,Sun Mar 01 23:28:47 +0000 2020,False,False,Tecnópolis,299896959,sztajnszrajber,Tecnópolis TECConversa NosotrasMovemosElMundo,False,1234259318284996608,Sun Mar 01 23:28:47 +0000 2020,Tecnópolis,299896959,"“Estamos felices por recuperar este espacio, #Tecnópolis ha sido un emblema en años anteriores, hoy lo recuperamos gracias a estas políticas culturales que tienen que ver con la apertura y la democratización”, señala @sztajnszrajber en #TECConversa #NosotrasMovemosElMundo. https://t.co/91WG6hUTaj",38,8
1234266209333452800,Sun Mar 01 23:56:10 +0000 2020,False,False,BEATRIZ SILVA,2583177608,TecnopolisArg,Tecnópolis,True,1234259318284996608,Sun Mar 01 23:28:47 +0000 2020,Tecnópolis,299896959,"“Estamos felices por recuperar este espacio, #Tecnópolis ha sido un emblema en años anteriores, hoy lo recuperamos gracias a estas políticas culturales que tienen que ver con la apertura y la democratización”, señala @sztajnszrajber en #TECConversa #NosotrasMovemosElMundo. https://t.co/91WG6hUTaj",38,8
1234228113766256646,Sun Mar 01 21:24:47 +0000 2020,False,False,Mercedes DAlessandro 💚,575465762,MinGenerosAR miss_bolivia TecnopolisArg chechamerchan,NosotrasMovemosElMundo,False,1234228113766256646,Sun Mar 01 21:24:47 +0000 2020,Mercedes DAlessandro 💚,575465762,"@MinGenerosAR @miss_bolivia @TecnopolisArg Y en la semana sigue #NosotrasMovemosElMundo en el CCK, con muchísimas actividades. Yo estaré el viernes compartiendo panel con @chechamerchan 😍🌈 Toda la agenda aquí: https://t.co/2Tm0JynbKM",19,3
1234265656423591937,Sun Mar 01 23:53:58 +0000 2020,False,False,Ximena 💚,619254684,dalesmm MinGenerosAR miss_bolivia TecnopolisArg,NosotrasMovemosElMundo,True,1234228113766256646,Sun Mar 01 21:24:47 +0000 2020,Mercedes DAlessandro 💚,575465762,"@MinGenerosAR @miss_bolivia @TecnopolisArg Y en la semana sigue #NosotrasMovemosElMundo en el CCK, con muchísimas actividades. Yo estaré el viernes compartiendo panel con @chechamerchan 😍🌈 Toda la agenda aquí: https://t.co/2Tm0JynbKM",19,3
1234265619631104000,Sun Mar 01 23:53:49 +0000 2020,False,False,gabriela 💚,2377968728,TecnopolisArg sztajnszrajber,,True,1234261741242060801,Sun Mar 01 23:38:25 +0000 2020,Tecnópolis,299896959,"“Una discusión fascinante sobre el feminismo es cuando se debate si es de derecha o de izquierda”, dice @sztajnszrajber en el último  #TECConversa “Filosofía y Feminismos” que comparte junto a @lucianapeker #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/PU3KJbs5qY",8,6
1234244811395338240,Sun Mar 01 22:31:08 +0000 2020,False,False,amanda alma,141904729,EliGAlcorta,Tecnopolis AbsolusionParaLuz,False,1234244811395338240,Sun Mar 01 22:31:08 +0000 2020,amanda alma,141904729,La ministra ⁦@EliGAlcorta⁩ en #Tecnopolis con las travas pidiendo #AbsolusionParaLuz https://t.co/F9N26dhf6p,75,18
1234265591948726273,Sun Mar 01 23:53:43 +0000 2020,False,False,Luz Coronel,58987468,almaacrata EliGAlcorta,Tecnopolis AbsolusionParaLuz,True,1234244811395338240,Sun Mar 01 22:31:08 +0000 2020,amanda alma,141904729,La ministra ⁦@EliGAlcorta⁩ en #Tecnopolis con las travas pidiendo #AbsolusionParaLuz https://t.co/F9N26dhf6p,75,18
1234264339462475776,Sun Mar 01 23:48:44 +0000 2020,False,False,BEATRIZ SILVA,2583177608,TecnopolisArg lucianapeker,TecConversa,True,1234262197938905089,Sun Mar 01 23:40:14 +0000 2020,Tecnópolis,299896959,"TRANSMISIÓN EN VIVO https://t.co/CWe9OCNBQ3 #TecConversa: @lucianapeker y Dario Gabriel Sztajnszrajber hablan sobre filosofía y feminismo en la Nave de la Ciencia de #Tecnópolis.  📌 Toda la programación, acá 👉 https://t.co/5xPU7KQwLl ♀  #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/fPfEHA5mOo",27,9
1234245481808777218,Sun Mar 01 22:33:48 +0000 2020,False,False,amanda alma,141904729,EliGAlcorta,Tecnopolis AbsolusionParaLuz,False,1234245481808777218,Sun Mar 01 22:33:48 +0000 2020,amanda alma,141904729,La ministra @EliGAlcorta en #Tecnopolis con las travas pidiendo #AbsolusionParaLuz https://t.co/OXWIzfI8kp,139,14
1234263712124502016,Sun Mar 01 23:46:15 +0000 2020,False,False,Julietiisima,136414616,almaacrata EliGAlcorta,Tecnopolis AbsolusionParaLuz,True,1234245481808777218,Sun Mar 01 22:33:48 +0000 2020,amanda alma,141904729,La ministra @EliGAlcorta en #Tecnopolis con las travas pidiendo #AbsolusionParaLuz https://t.co/OXWIzfI8kp,139,14
1234263457261903874,Sun Mar 01 23:45:14 +0000 2020,False,False,lia alexandrescu,2554914156,TecnopolisArg lucianapeker,TecConversa,True,1234262197938905089,Sun Mar 01 23:40:14 +0000 2020,Tecnópolis,299896959,"TRANSMISIÓN EN VIVO https://t.co/CWe9OCNBQ3 #TecConversa: @lucianapeker y Dario Gabriel Sztajnszrajber hablan sobre filosofía y feminismo en la Nave de la Ciencia de #Tecnópolis.  📌 Toda la programación, acá 👉 https://t.co/5xPU7KQwLl ♀  #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/fPfEHA5mOo",27,9
1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,False,False,Tecnópolis,299896959,MinGenerosAR EliGAlcorta TecnopolisArg CulturaNacionAR,NosotrasMovemosElMundo,False,1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,Tecnópolis,299896959,"La ministra del @MinGenerosAR @EliGAlcorta presente en @TecnopolisArg en el inicio de #NosotrasMovemosElMundo, la semana de actividades organizadas junto a @CulturaNacionAR por el Día Internacional de la Mujeres Trabajadoras. https://t.co/dR6uBnTnyZ",132,28
1234263406804336640,Sun Mar 01 23:45:02 +0000 2020,False,False,Mascarado Elven Gador,1088760072375861248,TecnopolisArg MinGenerosAR EliGAlcorta TecnopolisArg,NosotrasMovemosElMundo,True,1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,Tecnópolis,299896959,"La ministra del @MinGenerosAR @EliGAlcorta presente en @TecnopolisArg en el inicio de #NosotrasMovemosElMundo, la semana de actividades organizadas junto a @CulturaNacionAR por el Día Internacional de la Mujeres Trabajadoras. https://t.co/dR6uBnTnyZ",132,28
1234263369525452800,Sun Mar 01 23:44:53 +0000 2020,False,False,Mascarado Elven Gador,1088760072375861248,TecnopolisArg InjuveArg Macasanchezj,,True,1234251088737468416,Sun Mar 01 22:56:05 +0000 2020,Tecnópolis,299896959,La jugadora profesional de fútbol y directora del @InjuveArg @Macasanchezj se suma a la semana de actividades #NosotrasMovemosElMundo que organizan @CulturaNacionAR y @MinGenerosAR por el Día Internacional de Las Mujeres Trabajadoras. https://t.co/bD1w7VQY3d,54,13
1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,False,False,Tecnópolis,299896959,lucianapeker sztajnszrajber,TECConversa NosotrasMovemosElMundo,False,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1234263137198710784,Sun Mar 01 23:43:58 +0000 2020,False,False,Mascarado Elven Gador,1088760072375861248,TecnopolisArg lucianapeker sztajnszrajber,TECConversa,True,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1234255334027546624,Sun Mar 01 23:12:57 +0000 2020,False,False,Centro Cultural Kirchner,2432506616,CCKirchner MinGenerosAR CulturaNacionAR,NosotrasMovemosElMundo PorqueSí ElDeseoCuerpifica,False,1234255334027546624,Sun Mar 01 23:12:57 +0000 2020,Centro Cultural Kirchner,2432506616,"#NosotrasMovemosElMundo con música, poesía, DJs, danza y performances en el @CCKirchner. Ciclo #PorqueSí + #ElDeseoCuerpifica con cuatro propuestas para mover cuerpo, mente y corazón en la Semana de las Mujeres Trabajadoras, organizada por el @MinGenerosAR y @culturanacionar. https://t.co/2Xhu8stsYE",21,9
1234263072048664576,Sun Mar 01 23:43:42 +0000 2020,False,False,Mascarado Elven Gador,1088760072375861248,elCCKirchner CCKirchner,NosotrasMovemosElMundo PorqueSí,True,1234255334027546624,Sun Mar 01 23:12:57 +0000 2020,Centro Cultural Kirchner,2432506616,"#NosotrasMovemosElMundo con música, poesía, DJs, danza y performances en el @CCKirchner. Ciclo #PorqueSí + #ElDeseoCuerpifica con cuatro propuestas para mover cuerpo, mente y corazón en la Semana de las Mujeres Trabajadoras, organizada por el @MinGenerosAR y @culturanacionar. https://t.co/2Xhu8stsYE",21,9
1234262923322806278,Sun Mar 01 23:43:07 +0000 2020,False,False,Mascarado Elven Gador,1088760072375861248,TecnopolisArg,Tecnópolis,True,1234259318284996608,Sun Mar 01 23:28:47 +0000 2020,Tecnópolis,299896959,"“Estamos felices por recuperar este espacio, #Tecnópolis ha sido un emblema en años anteriores, hoy lo recuperamos gracias a estas políticas culturales que tienen que ver con la apertura y la democratización”, señala @sztajnszrajber en #TECConversa #NosotrasMovemosElMundo. https://t.co/91WG6hUTaj",38,8
1234262817198551042,Sun Mar 01 23:42:41 +0000 2020,False,False,Mascarado Elven Gador,1088760072375861248,TecnopolisArg sztajnszrajber,,True,1234261741242060801,Sun Mar 01 23:38:25 +0000 2020,Tecnópolis,299896959,"“Una discusión fascinante sobre el feminismo es cuando se debate si es de derecha o de izquierda”, dice @sztajnszrajber en el último  #TECConversa “Filosofía y Feminismos” que comparte junto a @lucianapeker #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/PU3KJbs5qY",8,6
1234262790405271552,Sun Mar 01 23:42:35 +0000 2020,False,False,Mascarado Elven Gador,1088760072375861248,TecnopolisArg lucianapeker,TecConversa,True,1234262197938905089,Sun Mar 01 23:40:14 +0000 2020,Tecnópolis,299896959,"TRANSMISIÓN EN VIVO https://t.co/CWe9OCNBQ3 #TecConversa: @lucianapeker y Dario Gabriel Sztajnszrajber hablan sobre filosofía y feminismo en la Nave de la Ciencia de #Tecnópolis.  📌 Toda la programación, acá 👉 https://t.co/5xPU7KQwLl ♀  #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/fPfEHA5mOo",27,9
1234262721711001600,Sun Mar 01 23:42:19 +0000 2020,False,False,Cultura Nación,216106179,TecnopolisArg lucianapeker,TecConversa,True,1234262197938905089,Sun Mar 01 23:40:14 +0000 2020,Tecnópolis,299896959,"TRANSMISIÓN EN VIVO https://t.co/CWe9OCNBQ3 #TecConversa: @lucianapeker y Dario Gabriel Sztajnszrajber hablan sobre filosofía y feminismo en la Nave de la Ciencia de #Tecnópolis.  📌 Toda la programación, acá 👉 https://t.co/5xPU7KQwLl ♀  #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/fPfEHA5mOo",27,9
1234262696306126850,Sun Mar 01 23:42:12 +0000 2020,False,False,el rifle 🇸🇪🏆🏆🏆🏆🏆🏆,774304396914094080,TecnopolisArg sztajnszrajber,,True,1234261741242060801,Sun Mar 01 23:38:25 +0000 2020,Tecnópolis,299896959,"“Una discusión fascinante sobre el feminismo es cuando se debate si es de derecha o de izquierda”, dice @sztajnszrajber en el último  #TECConversa “Filosofía y Feminismos” que comparte junto a @lucianapeker #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/PU3KJbs5qY",8,6
1234262373327921153,Sun Mar 01 23:40:55 +0000 2020,False,False,Eleonora Chichiarelli #Tropak,500269004,TecnopolisArg lucianapeker sztajnszrajber,TECConversa,True,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1234262296303673344,Sun Mar 01 23:40:37 +0000 2020,False,False,Alejandra Lobo,1197314713857798144,TecnopolisArg MinGenerosAR EliGAlcorta TecnopolisArg,NosotrasMovemosElMundo,True,1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,Tecnópolis,299896959,"La ministra del @MinGenerosAR @EliGAlcorta presente en @TecnopolisArg en el inicio de #NosotrasMovemosElMundo, la semana de actividades organizadas junto a @CulturaNacionAR por el Día Internacional de la Mujeres Trabajadoras. https://t.co/dR6uBnTnyZ",132,28
1234261884200722432,Sun Mar 01 23:38:59 +0000 2020,False,False,Cultura Nación,216106179,TecnopolisArg sztajnszrajber,,True,1234261741242060801,Sun Mar 01 23:38:25 +0000 2020,Tecnópolis,299896959,"“Una discusión fascinante sobre el feminismo es cuando se debate si es de derecha o de izquierda”, dice @sztajnszrajber en el último  #TECConversa “Filosofía y Feminismos” que comparte junto a @lucianapeker #NosotrasMovemosElMundo #ArgentinaUnida https://t.co/PU3KJbs5qY",8,6
1234261488082313217,Sun Mar 01 23:37:24 +0000 2020,False,False,Julio,760283410900328448,TecnopolisArg MinGenerosAR EliGAlcorta TecnopolisArg,NosotrasMovemosElMundo,True,1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,Tecnópolis,299896959,"La ministra del @MinGenerosAR @EliGAlcorta presente en @TecnopolisArg en el inicio de #NosotrasMovemosElMundo, la semana de actividades organizadas junto a @CulturaNacionAR por el Día Internacional de la Mujeres Trabajadoras. https://t.co/dR6uBnTnyZ",132,28
1234261407291641856,Sun Mar 01 23:37:05 +0000 2020,False,False,Corta la bocha...!,329845018,TecnopolisArg lucianapeker sztajnszrajber,TECConversa,True,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1234261389075734528,Sun Mar 01 23:37:01 +0000 2020,False,False,NEGRO ARIEL,418637894,TecnopolisArg CulturaNacionAR sztajnszrajber MinGenerosAR,,False,1234261389075734528,Sun Mar 01 23:37:01 +0000 2020,NEGRO ARIEL,418637894,@TecnopolisArg @CulturaNacionAR @sztajnszrajber @MinGenerosAR Ustedes no recuperaron nada...tecnopolis nunca dejó de funcionar. Dejen de hacer política barata...,0,0
1234260978587574273,Sun Mar 01 23:35:23 +0000 2020,False,False,𝓜𝓮𝓵𝓲,912804162932559872,TecnopolisArg MinGenerosAR EliGAlcorta TecnopolisArg,NosotrasMovemosElMundo,True,1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,Tecnópolis,299896959,"La ministra del @MinGenerosAR @EliGAlcorta presente en @TecnopolisArg en el inicio de #NosotrasMovemosElMundo, la semana de actividades organizadas junto a @CulturaNacionAR por el Día Internacional de la Mujeres Trabajadoras. https://t.co/dR6uBnTnyZ",132,28
1234260291321503744,Sun Mar 01 23:32:39 +0000 2020,False,False,Nicolás Tesauri,2704980504,sztajnszrajber lucianapeker,,False,1234260291321503744,Sun Mar 01 23:32:39 +0000 2020,Nicolás Tesauri,2704980504,"“El poder no reprime, el poder normaliza.” @sztajnszrajber en Tecnopolis en conversación con @lucianapeker",1,1
1234260201718603776,Sun Mar 01 23:32:18 +0000 2020,False,False,Cosmosónica 💚💜,598671995,TecnopolisArg,Tecnópolis,True,1234259318284996608,Sun Mar 01 23:28:47 +0000 2020,Tecnópolis,299896959,"“Estamos felices por recuperar este espacio, #Tecnópolis ha sido un emblema en años anteriores, hoy lo recuperamos gracias a estas políticas culturales que tienen que ver con la apertura y la democratización”, señala @sztajnszrajber en #TECConversa #NosotrasMovemosElMundo. https://t.co/91WG6hUTaj",38,8
1234259968246927364,Sun Mar 01 23:31:22 +0000 2020,False,False,MLEscobar-prensa,4707332733,TecnopolisArg MinGenerosAR EliGAlcorta TecnopolisArg,NosotrasMovemosElMundo,True,1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,Tecnópolis,299896959,"La ministra del @MinGenerosAR @EliGAlcorta presente en @TecnopolisArg en el inicio de #NosotrasMovemosElMundo, la semana de actividades organizadas junto a @CulturaNacionAR por el Día Internacional de la Mujeres Trabajadoras. https://t.co/dR6uBnTnyZ",132,28
1234259753880125446,Sun Mar 01 23:30:31 +0000 2020,False,False,MLEscobar-prensa,4707332733,elCCKirchner CCKirchner,NosotrasMovemosElMundo PorqueSí,True,1234255334027546624,Sun Mar 01 23:12:57 +0000 2020,Centro Cultural Kirchner,2432506616,"#NosotrasMovemosElMundo con música, poesía, DJs, danza y performances en el @CCKirchner. Ciclo #PorqueSí + #ElDeseoCuerpifica con cuatro propuestas para mover cuerpo, mente y corazón en la Semana de las Mujeres Trabajadoras, organizada por el @MinGenerosAR y @culturanacionar. https://t.co/2Xhu8stsYE",21,9
1234259484937261058,Sun Mar 01 23:29:27 +0000 2020,False,False,Cultura Nación,216106179,TecnopolisArg,Tecnópolis,True,1234259318284996608,Sun Mar 01 23:28:47 +0000 2020,Tecnópolis,299896959,"“Estamos felices por recuperar este espacio, #Tecnópolis ha sido un emblema en años anteriores, hoy lo recuperamos gracias a estas políticas culturales que tienen que ver con la apertura y la democratización”, señala @sztajnszrajber en #TECConversa #NosotrasMovemosElMundo. https://t.co/91WG6hUTaj",38,8
1234259424883113985,Sun Mar 01 23:29:12 +0000 2020,False,False,Alicia Beatriz,1117525621,TecnopolisArg lucianapeker sztajnszrajber,TECConversa,True,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1234259162470797312,Sun Mar 01 23:28:10 +0000 2020,False,False,paolamariarosenfeldt,187347709,TecnopolisArg InjuveArg Macasanchezj,,True,1234251088737468416,Sun Mar 01 22:56:05 +0000 2020,Tecnópolis,299896959,La jugadora profesional de fútbol y directora del @InjuveArg @Macasanchezj se suma a la semana de actividades #NosotrasMovemosElMundo que organizan @CulturaNacionAR y @MinGenerosAR por el Día Internacional de Las Mujeres Trabajadoras. https://t.co/bD1w7VQY3d,54,13
1234259088768487429,Sun Mar 01 23:27:52 +0000 2020,False,False,paolamariarosenfeldt,187347709,TecnopolisArg lucianapeker sztajnszrajber,TECConversa,True,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1234259070330253312,Sun Mar 01 23:27:48 +0000 2020,False,False,paolamariarosenfeldt,187347709,TecnopolisArg MinGenerosAR EliGAlcorta TecnopolisArg,NosotrasMovemosElMundo,True,1234248647602245634,Sun Mar 01 22:46:23 +0000 2020,Tecnópolis,299896959,"La ministra del @MinGenerosAR @EliGAlcorta presente en @TecnopolisArg en el inicio de #NosotrasMovemosElMundo, la semana de actividades organizadas junto a @CulturaNacionAR por el Día Internacional de la Mujeres Trabajadoras. https://t.co/dR6uBnTnyZ",132,28
1234259010808881152,Sun Mar 01 23:27:34 +0000 2020,False,False,Corta la bocha...!,329845018,TecnopolisArg InjuveArg Macasanchezj,,True,1234251088737468416,Sun Mar 01 22:56:05 +0000 2020,Tecnópolis,299896959,La jugadora profesional de fútbol y directora del @InjuveArg @Macasanchezj se suma a la semana de actividades #NosotrasMovemosElMundo que organizan @CulturaNacionAR y @MinGenerosAR por el Día Internacional de Las Mujeres Trabajadoras. https://t.co/bD1w7VQY3d,54,13
1234258885671882757,Sun Mar 01 23:27:04 +0000 2020,False,False,ADN Peronista - Grupo Factor : K POSITIVO,187173329,TecnopolisArg lucianapeker sztajnszrajber,TECConversa,True,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1233929478738411521,Sun Mar 01 01:38:07 +0000 2020,False,False,Felipe Pigna,79556841,,,False,1233929478738411521,Sun Mar 01 01:38:07 +0000 2020,Felipe Pigna,79556841,Muchas gracias a toda la querida gente que nos acompañó esta noche en Tecnopolis https://t.co/jlseXT7OoF,430,46
1234258405457571841,Sun Mar 01 23:25:09 +0000 2020,False,False,Nora,938071725794840576,FelipePigna,,True,1233929478738411521,Sun Mar 01 01:38:07 +0000 2020,Felipe Pigna,79556841,Muchas gracias a toda la querida gente que nos acompañó esta noche en Tecnopolis https://t.co/jlseXT7OoF,430,46
1234257965064040449,Sun Mar 01 23:23:24 +0000 2020,False,False,Roberto Adaro,174868120,,tecnopolis,False,1234257965064040449,Sun Mar 01 23:23:24 +0000 2020,Roberto Adaro,174868120,"Con Manuel Belgrano y José de San Martín, conversando sobre la Patria. #tecnopolis https://t.co/ntXFrTf9E2",1,0
1234257650369650688,Sun Mar 01 23:22:09 +0000 2020,False,False,marcela basch,89300028,imcarolinalujan,,False,1234257650369650688,Sun Mar 01 23:22:09 +0000 2020,marcela basch,89300028,"Solo una chica, @imcarolinalujan, la mejor jugadora argentina de ajedrez, jugando simultáneas con doce visitantes de Tecnópolis a la vez https://t.co/KObLu8a04M",24,3
1234256170887585794,Sun Mar 01 23:16:17 +0000 2020,False,False,Cultura Nación,216106179,elCCKirchner CCKirchner,NosotrasMovemosElMundo PorqueSí,True,1234255334027546624,Sun Mar 01 23:12:57 +0000 2020,Centro Cultural Kirchner,2432506616,"#NosotrasMovemosElMundo con música, poesía, DJs, danza y performances en el @CCKirchner. Ciclo #PorqueSí + #ElDeseoCuerpifica con cuatro propuestas para mover cuerpo, mente y corazón en la Semana de las Mujeres Trabajadoras, organizada por el @MinGenerosAR y @culturanacionar. https://t.co/2Xhu8stsYE",21,9
1234255083212242944,Sun Mar 01 23:11:57 +0000 2020,False,False,no me olvides 🌸🌺🌼,186218634,TecnopolisArg lucianapeker sztajnszrajber,TECConversa,True,1234254336659775490,Sun Mar 01 23:08:59 +0000 2020,Tecnópolis,299896959,"Escuchá a @lucianapeker junto a @sztajnszrajber en el último #TECConversa, “Filosofía y Feminismos”, en el inicio de #NosotrasMovemosElMundo. Seguí la transmisión en vivo https://t.co/CWe9OCNBQ3 https://t.co/bTqK9LNGrZ",22,13
1234254444340092929,Sun Mar 01 23:09:25 +0000 2020,False,False,"Ministerio de las Mujeres, Géneros y Diversidad",1207713682718969856,lucianapeker sztajnszrajber,NosotrasMovemosElMundo,False,1234254444340092929,Sun Mar 01 23:09:25 +0000 2020,"Ministerio de las Mujeres, Géneros y Diversidad",1207713682718969856,Seguí la transmisión en vivo del conversatorio TEC CONVERSA “Filosofía y Feminismos” de @lucianapeker y @sztajnszrajber acá 👉 https://t.co/obJjiYL3L7  #NosotrasMovemosElMundo,78,11
1234254779217522688,Sun Mar 01 23:10:45 +0000 2020,False,False,Mirian Franco,3259163038,MinGenerosAR lucianapeker sztajnszrajber,,True,1234254444340092929,Sun Mar 01 23:09:25 +0000 2020,"Ministerio de las Mujeres, Géneros y Diversidad",1207713682718969856,Seguí la transmisión en vivo del conversatorio TEC CONVERSA “Filosofía y Feminismos” de @lucianapeker y @sztajnszrajber acá 👉 https://t.co/obJjiYL3L7  #NosotrasMovemosElMundo,78,11
1234254725014532096,Sun Mar 01 23:10:32 +0000 2020,False,False,💚 Raquel Vivanco 💚,170485704,MinGenerosAR lucianapeker sztajnszrajber,,True,1234254444340092929,Sun Mar 01 23:09:25 +0000 2020,"Ministerio de las Mujeres, Géneros y Diversidad",1207713682718969856,Seguí la transmisión en vivo del conversatorio TEC CONVERSA “Filosofía y Feminismos” de @lucianapeker y @sztajnszrajber acá 👉 https://t.co/obJjiYL3L7  #NosotrasMovemosElMundo,78,11
